"","unique_id","MDS1","MDS2","MDS3","SITE","INTERTIDAL_TRANSECT","LEVEL","YEAR","exposed"
"72","Babb's Cove-1-2-1995",-0.675024374122579,0.31206642156068,0.188484713644258,"Babb's Cove",1,2,1995,"1"
"73","Babb's Cove-1-2-1996",-0.675024374122579,0.312066421560681,0.188484713644258,"Babb's Cove",1,2,1996,"1"
"74","Babb's Cove-1-2-1998",-1.03857314290174,0.761479105349072,0.348859149462108,"Babb's Cove",1,2,1998,"1"
"75","Babb's Cove-1-3-1986",-1.03857314290174,0.761479105349072,0.348859149462109,"Babb's Cove",1,3,1986,"1"
"76","Babb's Cove-1-3-1988",-0.675024374122579,0.31206642156068,0.188484713644258,"Babb's Cove",1,3,1988,"1"
"77","Babb's Cove-1-3-1989",-0.675024374122579,0.31206642156068,0.188484713644258,"Babb's Cove",1,3,1989,"1"
"78","Babb's Cove-1-3-1990",-1.03857314290174,0.761479105349071,0.348859149462107,"Babb's Cove",1,3,1990,"1"
"79","Babb's Cove-1-3-1992",-0.675024374122579,0.31206642156068,0.188484713644258,"Babb's Cove",1,3,1992,"1"
"80","Babb's Cove-1-3-1994",-0.675024374122579,0.31206642156068,0.188484713644258,"Babb's Cove",1,3,1994,"1"
"81","Babb's Cove-1-3-1995",-0.675024374122579,0.31206642156068,0.188484713644258,"Babb's Cove",1,3,1995,"1"
"82","Babb's Cove-1-3-1996",-0.689866190458008,0.330413617547617,0.195031972569932,"Babb's Cove",1,3,1996,"1"
"83","Babb's Cove-1-3-1998",-0.991295468944756,0.826467960914587,0.228630342933782,"Babb's Cove",1,3,1998,"1"
"84","Babb's Cove-1-4-1983",-0.675024374122578,0.31206642156068,0.188484713644258,"Babb's Cove",1,4,1983,"1"
"85","Babb's Cove-1-4-1984",-0.751078256000927,0.367791305073221,0.219802905889279,"Babb's Cove",1,4,1984,"1"
"86","Babb's Cove-1-4-1986",-1.03857314290174,0.76147910534907,0.348859149462107,"Babb's Cove",1,4,1986,"1"
"87","Babb's Cove-1-4-1988",-0.675024374122579,0.31206642156068,0.188484713644258,"Babb's Cove",1,4,1988,"1"
"88","Babb's Cove-1-4-1989",-1.03857314290174,0.76147910534907,0.348859149462107,"Babb's Cove",1,4,1989,"1"
"89","Babb's Cove-1-4-1990",-1.11915437031028,0.912180756457118,0.433057463567848,"Babb's Cove",1,4,1990,"1"
"90","Babb's Cove-1-4-1992",-0.82310991180236,0.486564931842203,0.253311499484975,"Babb's Cove",1,4,1992,"1"
"91","Babb's Cove-1-4-1994",-0.909575382234412,0.614367508177096,0.274820799382091,"Babb's Cove",1,4,1994,"1"
"92","Babb's Cove-1-4-1995",-0.988074708574833,0.740221619921143,0.28657763865829,"Babb's Cove",1,4,1995,"1"
"93","Babb's Cove-1-4-1996",-0.670656827682998,0.388651382327413,0.127027208465663,"Babb's Cove",1,4,1996,"1"
"94","Babb's Cove-1-4-1998",-1.10071998034181,0.851904447011117,0.402261401336598,"Babb's Cove",1,4,1998,"1"
"95","Babb's Cove-1-5-1982",-0.675024374122579,0.312066421560681,0.188484713644258,"Babb's Cove",1,5,1982,"1"
"96","Babb's Cove-1-5-1983",-0.675024374122579,0.312066421560681,0.188484713644258,"Babb's Cove",1,5,1983,"1"
"97","Babb's Cove-1-5-1984",-0.964233427713612,0.665752477889306,0.315842036684753,"Babb's Cove",1,5,1984,"1"
"98","Babb's Cove-1-5-1986",-1.03857314290174,0.761479105349071,0.348859149462106,"Babb's Cove",1,5,1986,"1"
"99","Babb's Cove-1-5-1988",-1.03857314290174,0.761479105349071,0.348859149462106,"Babb's Cove",1,5,1988,"1"
"100","Babb's Cove-1-5-1989",-1.03857314290174,0.761479105349071,0.348859149462106,"Babb's Cove",1,5,1989,"1"
"101","Babb's Cove-1-5-1990",-1.16253993999816,1.00018209521451,0.484925467369032,"Babb's Cove",1,5,1990,"1"
"102","Babb's Cove-1-5-1992",-1.02852002726762,0.733419135261273,0.343513185146013,"Babb's Cove",1,5,1992,"1"
"103","Babb's Cove-1-5-1994",-1.17999849620934,1.06157067624372,0.501715825654169,"Babb's Cove",1,5,1994,"1"
"104","Babb's Cove-1-5-1995",-0.993605877006719,1.07090010836493,0.224769834610691,"Babb's Cove",1,5,1995,"1"
"105","Babb's Cove-1-5-1996",-0.597403730533022,1.0640724386307,-0.0759039309958285,"Babb's Cove",1,5,1996,"1"
"106","Babb's Cove-1-5-1998",-1.07080162300392,0.799525018976599,0.372049628263584,"Babb's Cove",1,5,1998,"1"
"107","Babb's Cove-1-6-1982",-0.675024374122579,0.31206642156068,0.188484713644258,"Babb's Cove",1,6,1982,"1"
"108","Babb's Cove-1-6-1983",-0.884919353640797,0.571534955523145,0.281076937334834,"Babb's Cove",1,6,1983,"1"
"109","Babb's Cove-1-6-1984",-1.03857314290174,0.76147910534907,0.348859149462105,"Babb's Cove",1,6,1984,"1"
"110","Babb's Cove-1-6-1985",0.813611884710156,0.958385131750486,-1.64289693161236,"Babb's Cove",1,6,1985,"1"
"111","Babb's Cove-1-6-1986",1.31746315195508,0.918726661779526,-1.25934859986567,"Babb's Cove",1,6,1986,"1"
"112","Babb's Cove-1-6-1988",-1.04328180649827,1.14190653950754,0.301900004720825,"Babb's Cove",1,6,1988,"1"
"113","Babb's Cove-1-6-1989",0.627957847657814,1.03658984316763,-1.328088022941,"Babb's Cove",1,6,1989,"1"
"114","Babb's Cove-1-6-1990",0.687865775829553,1.05740706462603,-1.23778882795561,"Babb's Cove",1,6,1990,"1"
"115","Babb's Cove-1-6-1992",-1.03857314290174,0.76147910534907,0.348859149462105,"Babb's Cove",1,6,1992,"1"
"116","Babb's Cove-1-6-1994",0.121292316627381,0.814193687828555,-0.754997498379369,"Babb's Cove",1,6,1994,"1"
"117","Babb's Cove-1-6-1995",0.814621908156362,0.859845798854474,-1.35255932642548,"Babb's Cove",1,6,1995,"1"
"118","Babb's Cove-1-6-1996",-0.558845898786887,0.888716839397488,-0.0823657413464603,"Babb's Cove",1,6,1996,"1"
"119","Babb's Cove-1-6-1998",-1.21680957200711,1.14066425237033,0.578758966044593,"Babb's Cove",1,6,1998,"1"
"120","Babb's Cove-1-7-1982",-0.675024374122579,0.31206642156068,0.188484713644258,"Babb's Cove",1,7,1982,"1"
"121","Babb's Cove-1-7-1983",1.27832995504608,0.0673879739207052,0.446021388145832,"Babb's Cove",1,7,1983,"1"
"122","Babb's Cove-1-7-1984",1.14697096711325,0.986300025679919,-1.4712627774419,"Babb's Cove",1,7,1984,"1"
"123","Babb's Cove-1-7-1986",1.31564308163341,0.947815991495062,-1.44175296399298,"Babb's Cove",1,7,1986,"1"
"124","Babb's Cove-1-7-1988",0.542140821020576,0.837065708165317,-1.44598950083954,"Babb's Cove",1,7,1988,"1"
"125","Babb's Cove-1-7-1989",-0.0223542849116668,0.907492341474104,-1.47363754136418,"Babb's Cove",1,7,1989,"1"
"126","Babb's Cove-1-7-1990",0.707625235985296,0.855476772933056,-1.3591639694711,"Babb's Cove",1,7,1990,"1"
"127","Babb's Cove-1-7-1992",0.224902707281528,0.546063602622755,-1.0545254035946,"Babb's Cove",1,7,1992,"1"
"128","Babb's Cove-1-7-1994",0.828157194432556,0.702276806869642,-1.90969730085237,"Babb's Cove",1,7,1994,"1"
"129","Babb's Cove-1-7-1995",0.5930411831728,0.776578550370627,-1.51022392308258,"Babb's Cove",1,7,1995,"1"
"130","Babb's Cove-1-7-1996",0.613665756728579,0.616615360680807,-1.96349999563405,"Babb's Cove",1,7,1996,"1"
"131","Babb's Cove-1-7-1998",0.869836818922288,0.899018639648796,-1.53485340853574,"Babb's Cove",1,7,1998,"1"
"132","Babb's Cove-1-8-1982",-0.675024374122579,0.31206642156068,0.188484713644258,"Babb's Cove",1,8,1982,"1"
"133","Babb's Cove-1-8-1983",-1.03857314290174,0.761479105349069,0.348859149462105,"Babb's Cove",1,8,1983,"1"
"134","Babb's Cove-1-8-1984",1.45504699305856,1.08448408463002,-1.04962225901584,"Babb's Cove",1,8,1984,"1"
"135","Babb's Cove-1-8-1986",0.814179398482677,1.10391729820653,-0.908671602320315,"Babb's Cove",1,8,1986,"1"
"136","Babb's Cove-1-8-1988",0.288556576629494,0.619662886528115,-1.76964125291785,"Babb's Cove",1,8,1988,"1"
"137","Babb's Cove-1-8-1989",1.12017569213281,0.911008986030066,-1.59512078393172,"Babb's Cove",1,8,1989,"1"
"138","Babb's Cove-1-8-1990",1.08227030295713,0.723082910351485,-1.67978108479034,"Babb's Cove",1,8,1990,"1"
"139","Babb's Cove-1-8-1992",0.402188987810356,0.9626441278957,-0.544216434628273,"Babb's Cove",1,8,1992,"1"
"140","Babb's Cove-1-8-1994",0.788569645234763,0.791220379422866,-1.59751931319326,"Babb's Cove",1,8,1994,"1"
"141","Babb's Cove-1-8-1995",0.809574352817275,0.450883901788455,-1.94897271587605,"Babb's Cove",1,8,1995,"1"
"142","Babb's Cove-1-8-1996",1.0072771937634,0.850155174457456,-1.79517548357213,"Babb's Cove",1,8,1996,"1"
"143","Babb's Cove-1-8-1998",1.00218213094504,0.903623378882665,-1.65818131113227,"Babb's Cove",1,8,1998,"1"
"144","Babb's Cove-1-9-1982",-0.675024374122579,0.31206642156068,0.188484713644258,"Babb's Cove",1,9,1982,"1"
"145","Babb's Cove-1-9-1984",1.4085861109658,1.06290914153324,-0.639980517737249,"Babb's Cove",1,9,1984,"1"
"146","Babb's Cove-1-9-1986",1.11825505103812,0.910597890627427,-0.972768427519278,"Babb's Cove",1,9,1986,"1"
"147","Babb's Cove-1-9-1988",1.11863623655435,0.769439109997078,-1.72936765673584,"Babb's Cove",1,9,1988,"1"
"148","Babb's Cove-1-9-1989",1.04647487926509,0.669176089434166,-1.7101166461334,"Babb's Cove",1,9,1989,"1"
"149","Babb's Cove-1-9-1990",1.13280527908124,0.608759320234139,-1.70512454633457,"Babb's Cove",1,9,1990,"1"
"150","Babb's Cove-1-9-1992",-0.14355300709842,0.603508825260658,-0.987901269983306,"Babb's Cove",1,9,1992,"1"
"151","Babb's Cove-1-9-1994",0.804688646116442,0.797189849439866,-0.959253858185799,"Babb's Cove",1,9,1994,"1"
"152","Babb's Cove-1-9-1995",0.631484335934286,-0.162850354453042,-1.94851303182504,"Babb's Cove",1,9,1995,"1"
"153","Babb's Cove-1-9-1996",0.0625898917463657,0.4082708998614,-1.72782913719358,"Babb's Cove",1,9,1996,"1"
"154","Babb's Cove-1-9-1998",1.02286339927962,0.868981688080294,-1.71876496927799,"Babb's Cove",1,9,1998,"1"
"155","Babb's Cove-2-0-1988",-0.78258080534606,0.39087330758577,0.232775325866177,"Babb's Cove",2,0,1988,"1"
"156","Babb's Cove-2-0-1990",-0.675024374122579,0.31206642156068,0.188484713644259,"Babb's Cove",2,0,1990,"1"
"157","Babb's Cove-2-0-1994",-0.675024374122579,0.31206642156068,0.188484713644259,"Babb's Cove",2,0,1994,"1"
"158","Babb's Cove-2-0-1998",-0.675024374122579,0.31206642156068,0.188484713644259,"Babb's Cove",2,0,1998,"1"
"159","Babb's Cove-2-0-2004",-0.675024374122579,0.31206642156068,0.188484713644259,"Babb's Cove",2,0,2004,"1"
"160","Babb's Cove-2-1-1986",-0.782580805346059,0.39087330758577,0.232775325866177,"Babb's Cove",2,1,1986,"1"
"161","Babb's Cove-2-1-1988",-0.704855160875036,0.333923519131683,0.200768719289467,"Babb's Cove",2,1,1988,"1"
"162","Babb's Cove-2-1-1990",-0.675024374122579,0.31206642156068,0.188484713644259,"Babb's Cove",2,1,1990,"1"
"163","Babb's Cove-2-1-1991",-1.03619757302087,0.964351103749608,0.543800447899438,"Babb's Cove",2,1,1991,"1"
"164","Babb's Cove-2-1-1993",-0.675024374122579,0.31206642156068,0.188484713644259,"Babb's Cove",2,1,1993,"1"
"165","Babb's Cove-2-1-1994",-0.675024374122579,0.31206642156068,0.188484713644259,"Babb's Cove",2,1,1994,"1"
"166","Babb's Cove-2-1-1995",-0.675024374122579,0.31206642156068,0.188484713644259,"Babb's Cove",2,1,1995,"1"
"167","Babb's Cove-2-1-1998",-0.675024374122579,0.31206642156068,0.188484713644259,"Babb's Cove",2,1,1998,"1"
"168","Babb's Cove-2-1-2004",-0.675024374122579,0.31206642156068,0.188484713644259,"Babb's Cove",2,1,2004,"1"
"169","Babb's Cove-2-10-1982",-0.817479227478864,-1.90760333352111,-0.471673280153602,"Babb's Cove",2,10,1982,"1"
"170","Babb's Cove-2-10-1983",-0.849951369747183,-1.83109105537174,-0.337507715386254,"Babb's Cove",2,10,1983,"1"
"171","Babb's Cove-2-10-1984",0.866035342174086,-1.31002722564704,1.23977920621445,"Babb's Cove",2,10,1984,"1"
"172","Babb's Cove-2-10-1986",-0.625811364851222,-1.9793087266458,-0.0432278997984196,"Babb's Cove",2,10,1986,"1"
"173","Babb's Cove-2-10-1987",-0.784973397278746,-1.86620430803103,-0.281281551775512,"Babb's Cove",2,10,1987,"1"
"174","Babb's Cove-2-10-1988",-0.534034046099362,-1.85658351301307,0.248801031344975,"Babb's Cove",2,10,1988,"1"
"175","Babb's Cove-2-10-1989",-0.204632937766443,-1.05756618108204,-1.33262491820087,"Babb's Cove",2,10,1989,"1"
"176","Babb's Cove-2-10-1990",-0.804557659723021,-1.80459682813793,-0.399322551398203,"Babb's Cove",2,10,1990,"1"
"177","Babb's Cove-2-10-1991",-0.829433442174482,-1.81132378274632,-0.416354351877047,"Babb's Cove",2,10,1991,"1"
"178","Babb's Cove-2-10-1992",-0.765364777096795,-1.45720478356797,-0.534501904716778,"Babb's Cove",2,10,1992,"1"
"179","Babb's Cove-2-10-1993",-0.769224332022459,-1.56446742765223,-0.299755934435648,"Babb's Cove",2,10,1993,"1"
"180","Babb's Cove-2-10-1994",0.185288500364627,-1.32964270497326,1.17441521555232,"Babb's Cove",2,10,1994,"1"
"181","Babb's Cove-2-10-1995",-0.675024374122579,0.31206642156068,0.188484713644259,"Babb's Cove",2,10,1995,"1"
"182","Babb's Cove-2-10-1998",-0.116290659937541,-1.32776424826238,-1.30946894063658,"Babb's Cove",2,10,1998,"1"
"183","Babb's Cove-2-10-2004",-0.50686858576889,-1.93132247433868,-0.465684269060204,"Babb's Cove",2,10,2004,"1"
"184","Babb's Cove-2-11-1982",-0.883042912848413,-1.71121450898025,-0.268936010576743,"Babb's Cove",2,11,1982,"1"
"185","Babb's Cove-2-11-1983",-0.87394931421394,-1.72892999559265,-0.251799576026167,"Babb's Cove",2,11,1983,"1"
"186","Babb's Cove-2-11-1984",0.411994668579462,-1.74157043249743,1.37856674014688,"Babb's Cove",2,11,1984,"1"
"187","Babb's Cove-2-11-1987",0.37148083557971,-1.33531268343512,0.485716646819042,"Babb's Cove",2,11,1987,"1"
"188","Babb's Cove-2-11-1988",-0.848987210426909,-1.56930277757851,-0.152433313386804,"Babb's Cove",2,11,1988,"1"
"189","Babb's Cove-2-11-1989",-0.555136221789066,-1.97316490520075,-0.46577154121697,"Babb's Cove",2,11,1989,"1"
"190","Babb's Cove-2-11-1990",-0.819536803226705,-1.73273374353347,-0.335110402913411,"Babb's Cove",2,11,1990,"1"
"191","Babb's Cove-2-11-1991",-0.873949314213942,-1.72892999559265,-0.251799576026172,"Babb's Cove",2,11,1991,"1"
"192","Babb's Cove-2-11-1992",-0.354321090341057,-1.79154455415879,0.403443198662519,"Babb's Cove",2,11,1992,"1"
"193","Babb's Cove-2-11-1993",-0.825050354182124,-1.7553385619441,-0.312799886497245,"Babb's Cove",2,11,1993,"1"
"194","Babb's Cove-2-11-1994",-0.300469398382699,-1.65248239993973,0.189506362260545,"Babb's Cove",2,11,1994,"1"
"195","Babb's Cove-2-11-1995",-0.675024374122579,0.31206642156068,0.188484713644259,"Babb's Cove",2,11,1995,"1"
"196","Babb's Cove-2-11-1998",-0.238657683242424,-2.10611198238377,-0.308557225801679,"Babb's Cove",2,11,1998,"1"
"197","Babb's Cove-2-11-2004",-0.860089387859783,-1.90923231989737,-0.580574001623088,"Babb's Cove",2,11,2004,"1"
"198","Babb's Cove-2-12-1982",-0.884431049433539,-1.66763013233618,-0.27045064888857,"Babb's Cove",2,12,1982,"1"
"199","Babb's Cove-2-12-1983",-0.857474077042419,-1.80330568679571,-0.312329824835486,"Babb's Cove",2,12,1983,"1"
"200","Babb's Cove-2-12-1984",0.314826407494769,-1.71415223185166,1.43526848324215,"Babb's Cove",2,12,1984,"1"
"201","Babb's Cove-2-12-1987",-0.802218186651586,-1.95618719702816,-0.389403162204712,"Babb's Cove",2,12,1987,"1"
"202","Babb's Cove-2-12-1988",-0.44759363688073,-0.17962811809398,-0.416602654424375,"Babb's Cove",2,12,1988,"1"
"203","Babb's Cove-2-12-1989",-0.715068204765072,-1.87741391982804,-0.595820900373464,"Babb's Cove",2,12,1989,"1"
"204","Babb's Cove-2-12-1990",-0.769863827984491,-1.59640018144518,-0.0620507224223525,"Babb's Cove",2,12,1990,"1"
"205","Babb's Cove-2-12-1991",-0.873949314213942,-1.72892999559265,-0.251799576026169,"Babb's Cove",2,12,1991,"1"
"206","Babb's Cove-2-12-1992",-0.333271538486041,-1.77907135530931,0.474990228507303,"Babb's Cove",2,12,1992,"1"
"207","Babb's Cove-2-12-1993",-0.782995503967096,-1.77042863328693,-0.363470456327837,"Babb's Cove",2,12,1993,"1"
"208","Babb's Cove-2-12-1994",-0.834051971827316,-1.55981256833069,-0.381518009797016,"Babb's Cove",2,12,1994,"1"
"209","Babb's Cove-2-12-1995",-0.760689212742186,-1.23119677617214,-0.561786226300864,"Babb's Cove",2,12,1995,"1"
"210","Babb's Cove-2-12-1998",-0.463581788209186,-2.1391805400296,0.121190881791404,"Babb's Cove",2,12,1998,"1"
"211","Babb's Cove-2-12-2004",-0.885620668938449,-1.71629090464004,-0.357281145967092,"Babb's Cove",2,12,2004,"1"
"212","Babb's Cove-2-13-1982",0.174967192924462,-0.367228235943272,-0.868984901635282,"Babb's Cove",2,13,1982,"1"
"213","Babb's Cove-2-13-1983",-0.16806365198858,-0.93222443782979,0.497676114932359,"Babb's Cove",2,13,1983,"1"
"214","Babb's Cove-2-13-1984",-0.873949314213941,-1.72892999559265,-0.251799576026168,"Babb's Cove",2,13,1984,"1"
"215","Babb's Cove-2-13-1987",0.0203664139207622,-0.689572193747438,-0.701973871742884,"Babb's Cove",2,13,1987,"1"
"216","Babb's Cove-2-13-1988",-0.64294848208207,-0.163294732970823,-0.490431325467684,"Babb's Cove",2,13,1988,"1"
"217","Babb's Cove-2-13-1989",-0.708954100249322,-1.92296453428023,-0.572824899505354,"Babb's Cove",2,13,1989,"1"
"218","Babb's Cove-2-13-1990",-0.589000809192073,-0.01916060475289,-0.563546783393511,"Babb's Cove",2,13,1990,"1"
